id,source,target,draft_prediction,refined_prediction
2082,Tuỷ xương là mô tế bào và có thể biểu hiện xơ hoá và loạn sản đa dòng.,The bone marrow is hypocellular and can show fibrosis and multilineage dysplasia.,Tuỷ xương là mô tế bào và có thể biểu hiện xơ hoá và loạn sản đa dòng.,Bone marrow is cellular tissue and can manifest fibrosis and multilineage dysplasia.
2083,"Chúng tôi thực hiện kỹ thuật mổ tương tự phương pháp TVT của Umsten đề xuất từ năm 1996, nhưng với sự cải biên là có điều chỉnh sức căng của mảnh ghép prolene vừa đủ để hết són tiểu tại bàn mổ.","Our techniques are modified by the TVT procedure of Umsten, but with a little bit tension of the tape to cease urinary leakage while making Valsava's pression on full bladder.","Chúng tôi thực hiện kỹ thuật mổ tương tự phương pháp TVT của Umsten đề xuất từ năm 1996, nhưng với sự cải biên là có điều chỉnh sức căng của mảnh ghép prolene vừa đủ để hết són tiểu tại bàn mổ.","We performed the technique similar to the TVT method of Umsten proposed in 1996, but with modifications such as adjusting the tension of the prolene graft enough to stop incontinence at the operating table."
2084,Nhóm Điều phối Quốc tế (ICG) về Cung cấp Vắc xin đã thiết lập một kho dự trữ vắc xin Ebola toàn cầu ở Thuỵ Sĩ để sử dụng trong các đợt bùng phát dịch.,The International Coordinating Group (ICG) on Vaccine Provision has established a global Ebola vaccine stockpile in Switzerland for use during outbreaks.,The International Coordinating Group (ICG) for Vaccine Provision has established a global stockpile of Ebola vaccine in Switzerland for use during outbreaks.,The International Coordinating Group (ICG) for Vaccine Provision has established a global stockpile of Ebola vaccine in Switzerland for use during outbreaks.
2085,Nghiên cứu khoảng tham chiếu dấu ấn chu chuyển xương ở phụ nữ chưa mãn kinh tại bệnh viện đại học y dược thành phố hồ chí minh.,"Bone turnover markers reference database at university medical center, ho chi minh city.",Nghiên cứu khoảng tham chiếu dấu ấn chu chuyển xương ở phụ nữ chưa mãn kinh tại bệnh viện đại học y dược thành phố hồ chí minh.,Study of the reference range of bone turnover markers in premenopausal women at university medical center in hochiminhcity.
2086,"Đánh giá sự hài lòng người bệnh nội trú về chất lượng chăm sóc của điều dưỡng, hộ sinh tại Bệnh viện Đại học Y dược Huế",Assessment of patient’s satisfaction on the nursing care provided by clinical departments in Hue university of medicine and pharmacy hospital,"Đánh giá sự hài lòng người bệnh nội trú về chất lượng chăm sóc của điều dưỡng, hộ sinh tại Bệnh viện Đại học Y dược Huế","""Assessment of patient satisfaction with nursing and midwifery care quality at Hue University of Medicine and Pharmacy Hospital"""
2087,"Hiện nay, hai dược liệu này được bào chế thành dung dịch Proginvex.","Thesedays, they are prepared in the product named Proginvex.","Hiện nay, hai dược liệu này được bào chế thành dung dịch Proginvex.","Currently, theseherbs are processed into Proginvex solution."
2088,"Chúng có yếu tố di truyền xác định nhưng cũng phản ánh chế độ ăn, luyện tập và lối sống.","They have some genetic determinants but also reflect diet, exercise, and lifestyle.","Chúng có yếu tố di truyền xác định nhưng cũng phản ánh chế độ ăn, luyện tập và lối sống.","They have a genetic predisposition but also reflect diet, exercise, and lifestyle."
2089,"Thời gian sống thêm không tiến triển bệnh 3 năm, 4 năm, 5 năm và 6 năm lần lượt là 64,6%, 35,3%, 8,5% và 2,4%.","Tumour free survival 3-year, 4 - year, 5-year, 6-year were 64.6%, 35.3%, 8.5% and 2.4% respectively.","Thời gian sống thêm không tiến triển bệnh 3 năm, 4 năm, 5 năm và 6 năm lần lượt là 64.6%, 35.3%, 8.5% và 2.4%.","The 3-year, 4-year, 5-year and 6-year progression-free survival rates were 64.6%, 35.3%, 8.5% and 2.4%, respectively."
2090,Kiểu gen của đa hình rs12163565 được xác định bằng phương pháp PCR-RFLP.,The genotypes of the polymorphism were determined by PCR-RFLP method.,Kiểu gen của đa hình rs12163565 được xác định bằng phương pháp PCR-RFLP.,The genotype of rs12163565 polymorphism was determined by PCR-RFLP method.
2091,"Tỷ lệ ĐTĐ bất thường tăng dần theo từng nhóm, trong đó nhóm A (27,3%), nhóm B (45,7%), nhóm C (60,0%), nhóm D (71,4%). Kết luận: nghiên cứu này gợi ý cần tầm soát ĐTĐ thường quy ở BN ngoại trú BPTNMT.","The rate of abnormal ECG also increase in each group, including group A (27.3%), group B (45.7%), group C (60.0%), group D (71.4%) Conclusion: This study suggests the routine screening in COPD outpatients with ECG.","Tỷ lệ ĐTĐ bất thường tăng dần theo từng nhóm, trong đó nhóm A (27.3%), nhóm B (45.7%), nhóm C (60.0%), nhóm D (71.4%). Kết luận: nghiên cứu này gợi ý cần tầm soát ĐTĐ thường quy ở BN ngoại trú BPTNMT.","The rate of abnormal diabetes increased gradually in eachgroup, in whichgroup A (27.3%), group B (45.7%), group C (60.0%), group D (71.4%). Conclusion: This study suggests that routine screening for diabetes is needed in outpatients with COPD."
2092,Tổn thương tạo xoang và rò ruột non có thể rộng dần ra đến thành bụng.,Draining sinuses and intestinal fistulas may develop and extend to the external abdominal wall.,Tổn thương tạo xoang và rò ruột non có thể lan rộng ra đến thành bụng.,Sinus tract and intestinal fistula can spread to the abdominal wall.
2093,"Đối với tất cả các trật khớp liên đốt gần ngón tay (PIP), nghiêm pháp đánh giá mất vững được thực hiện sau khi nắn chỉnh.","For all proximal interphalangeal (PIP) joint dislocations, stress testing is done after the dislocation is reduced.","For all proximal interphalangeal (PIP) dislocations, stability testing is doneafter reduction.","For all proximal interphalangeal (PIP) dislocations, stability testing is doneafter reduction."
2094,Lựa chọn kháng sinh sau đó được lựa chọn bởi cấy vi khuẩn và kháng sinh đồ.,Subsequent antibiotic choice is guided by culture and sensitivity.,Chọn kháng sinh sau đó được lựa chọn bởi cấy vi khuẩn và kháng sinh đồ.,The choice of antibiotics was then selected by bacterial culture and antibiotic susceptibility testing.
2095,Kanamycin vẫn có thể đóng một vai trò nào đó trong điều trị một số trường hợp bệnh lao kháng đa thuốc kết hợp với các kháng sinh khác.,Kanamycin may still play a role in the treatment of certain cases of multidrug-resistant tuberculosis in combination with other antibiotics.,Kanamycin vẫn có thể đóng một vai trò nào đó trong điều trị một số trường hợp lao kháng đa thuốc kết hợp với các kháng sinh khác.,Kanamycin canstillplay a role in the treatment of somecases of multi-drug resistant tuberculosis combined with other antibiotics.
2096,Tỷ lệ có thai lâm sàng sau 6 tháng là 24%.,The clinical pregnancy rate is 24% after 6 months.,Tỷ lệ có thai lâm sàng sau 6 tháng là 24%.,The rate of clinical pregnancy after 6 months was 24%.
2097,Phương pháp ức chế AChE và BuCHE được tiến hành theo phương pháp đo quang của Ellman.,The Ellmans method was used to assay AChE and BuChE inhibition activity.,Phương pháp ức chế AChE và BuCHE được tiến hành theo phương pháp đo quang của Ellman.,AChE and BuCHE inhibition methods were carried out by Ellman's photometric method.
2098,Tiên lượng về thoát vị thành bụng Thoát vị rốn bẩm sinh hiếm khi bị nghẹt và không được điều trị; hầu hết khỏi một cách tự nhiên trong vòng vài năm.,Prognosis for Abdominal Wall Hernias Congenital umbilical hernias rarely strangulate and are not treated; most resolve spontaneously within several years.,Prognosis for Abdominal Wall Hernias Congenital umbilical hernias rarely become incarcerated and do not require treatment; most resolve spontaneously within a fewyears.,Prognosis for Abdominal Wall Hernias Congenital umbilical hernias rarely become incarcerated and do not require treatment; most resolve spontaneously within a fewyears.
2099,"Tuy nhiên, xét nghiệm hs-cTn có thể phát hiện một lượng nhỏ cTn ở nhiều người khoẻ mạnh.","However, the hs-cTn tests can detect small amounts of cTn in many healthy people.","Tuy nhiên, xét nghiệm hs-cTn có thể phát hiện một lượng nhỏ cTn ở nhiều người khoẻ mạnh.","However, hs-cTn can detect a small amount of cTn in many healthy people."
2100,"Kết luận: Bệnh lý xơ vữa động mạch của các động mạch ngoài sọ cung cấp máu lên não sẽ làm ảnh hưởng đến tuần hoàn não, cần phải được chẩn đoán và điều trị sớm để ngừa các biến chứng có thể xảy ra.",Conclusions: the carotid artery supply blood to brain so the atherosclerosis of this artery reduce the blood to brain. It must be early diagnosis and treatment with surgery to prevent complications.,"Conclusion: Atherosclerotic disease of extracranial arteries supplying blood to the brainwill affect cerebral circulation, need to be diagnosed and treated early to prevent possible complications.","Conclusion: Atherosclerotic disease of extracranial arteries supplying blood to the brainwill affect cerebral circulation, need to be diagnosed and treated early to prevent possible complications."
